slug,title,source_filename,size_bytes,paper_url,manifest_status
lidar-based-person-re-identification__基于激光雷达的行人重识别,LiDAR-based Person Re-identification,LiDAR-based Person Re-identification.pdf,7353148,https://openaccess.thecvf.com/content/CVPR2024/papers/Guo_LiDAR-based_Person_Re-identification_CVPR_2024_paper.pdf,skipped_exists
lidar-net-a-real-scanned-3d-point-cloud-dataset-for-indoor-scenes__LiDAR-Net室内场景的真实扫描3D点云数据,LiDAR-Net: A Real-scanned 3D Point Cloud Dataset for Indoor Scenes,LiDAR-Net A Real-scanned 3D Point Cloud Dataset for Indoor Scenes.pdf,9552379,https://openaccess.thecvf.com/content/CVPR2024/papers/Guo_LiDAR-Net_A_Real-scanned_3D_Point_Cloud_Dataset_for_Indoor_Scenes_CVPR_2024_paper.pdf,skipped_exists
lightoctree-lightweight-3d-spatially-coherent-indoor-lighting-estimation__LightOctree轻量级3D空间相干室内照明,LightOctree Lightweight 3D Spatially-Coherent Indoor Lighting Estimation,LightOctree Lightweight 3D Spatially-Coherent Indoor Lighting Estimation.pdf,4750736,NOT_SPECIFIED,NOT_SPECIFIED
lion-empowering-multimodal-large-language-model-with-dual-level-visual-knowledge__LION用双层视觉知识赋能多模态大语言模型,LION: Empowering Multimodal Large Language Model with Dual-Level Visual Knowledge,LION Empowering Multimodal Large Language Model with Dual-Level Visual Knowledge.pdf,6776234,https://openaccess.thecvf.com/content/CVPR2024/papers/Chen_LION_Empowering_Multimodal_Large_Language_Model_with_Dual-Level_Visual_Knowledge_CVPR_2024_paper.pdf,skipped_exists
lisa-reasoning-segmentation-via-large-language-model__通过大语言模型进行LISA推理分割,LISA Reasoning Segmentation via Large Language Model,LISA Reasoning Segmentation via Large Language Model.pdf,5315200,NOT_SPECIFIED,NOT_SPECIFIED
llama-excitor-general-instruction-tuning-via-indirect-feature-interaction__LLaMA-Excitor通过间接特征交互进行通,LLaMA-Excitor: General Instruction Tuning via Indirect Feature Interaction,LLaMA-Excitor General Instruction Tuning via Indirect Feature Interaction.pdf,2441689,https://openaccess.thecvf.com/content/CVPR2024/papers/Zou_LLaMA-Excitor_General_Instruction_Tuning_via_Indirect_Feature_Interaction_CVPR_2024_paper.pdf,skipped_exists
llm4sgg-large-language-models-for-weakly-supervised-scene-graph-generation__LLM4SGG用于弱监督场景图生成的大型语言模型,LLM4SGG: Large Language Models for Weakly Supervised Scene Graph Generation,LLM4SGG Large Language Models for Weakly Supervised Scene Graph Generation.pdf,2163167,https://openaccess.thecvf.com/content/CVPR2024/papers/Kim_LLM4SGG_Large_Language_Models_for_Weakly_Supervised_Scene_Graph_Generation_CVPR_2024_paper.pdf,skipped_exists
llms-are-good-action-recognizers__法学硕士是良好的动作识别器,LLMs are Good Action Recognizers,LLMs are Good Action Recognizers.pdf,1368812,https://openaccess.thecvf.com/content/CVPR2024/papers/Qu_LLMs_are_Good_Action_Recognizers_CVPR_2024_paper.pdf,skipped_exists
llms-are-good-sign-language-translators__法学硕士是优秀的手语翻译者,LLMs are Good Sign Language Translators,LLMs are Good Sign Language Translators.pdf,766658,https://openaccess.thecvf.com/content/CVPR2024/papers/Gong_LLMs_are_Good_Sign_Language_Translators_CVPR_2024_paper.pdf,skipped_exists
localization-is-all-you-evaluate-data-leakage-in-online-mapping-datasets-and-how__您只需要评估本地化在线地图数据集中的数据泄漏以及,Localization Is All You Evaluate: Data Leakage in Online Mapping Datasets and How to Fix It,Localization Is All You Evaluate Data Leakage in Online Mapping Datasets and How to Fix It.pdf,3557190,https://openaccess.thecvf.com/content/CVPR2024/papers/Lilja_Localization_Is_All_You_Evaluate_Data_Leakage_in_Online_Mapping_CVPR_2024_paper.pdf,downloaded
long-tail-class-incremental-learning-via-independent-sub-prototype-construction__通过独立子原型构建实现长尾类增量学习,Long-Tail Class Incremental Learning via Independent Sub-prototype Construction,Long-Tail Class Incremental Learning via Independent Sub-prototype Construction.pdf,898120,https://openaccess.thecvf.com/content/CVPR2024/papers/Wang_Long-Tail_Class_Incremental_Learning_via_Independent_Sub-prototype_Construction_CVPR_2024_paper.pdf,skipped_exists
looking-similar-sounding-different-leveraging-counterfactual-cross-modal-pairs-f__看起来相似听起来不同利用反事实跨模态对进行视听表,Looking Similar Sounding Different: Leveraging Counterfactual Cross-Modal Pairs for Audiovisual Representation Learning,Looking Similar Sounding Different Leveraging Counterfactual Cross-Modal Pairs for Audiovisual Representation Learning.pdf,9842039,https://openaccess.thecvf.com/content/CVPR2024/papers/Singh_Looking_Similar_Sounding_Different_Leveraging_Counterfactual_Cross-Modal_Pairs_for_Audiovisual_CVPR_2024_paper.pdf,skipped_exists
look-up-table-compression-for-efficient-image-restoration__用于高效图像恢复的查找表压缩,Look-Up Table Compression for Efficient Image Restoration,Look-Up Table Compression for Efficient Image Restoration.pdf,1122801,https://openaccess.thecvf.com/content/CVPR2024/papers/Li_Look-Up_Table_Compression_for_Efficient_Image_Restoration_CVPR_2024_paper.pdf,skipped_exists
lors-low-rank-residual-structure-for-parameter-efficient-network-stacking__LORS用于参数高效网络堆叠的低秩残差结构,LORS: Low-rank Residual Structure for Parameter-Efficient Network Stacking,LORS Low-rank Residual Structure for Parameter-Efficient Network Stacking.pdf,734022,https://openaccess.thecvf.com/content/CVPR2024/papers/Li_LORS_Low-rank_Residual_Structure_for_Parameter-Efficient_Network_Stacking_CVPR_2024_paper.pdf,skipped_exists
los-local-structure-guided-stereo-matching__LoS局部结构引导立体匹配,LoS: Local Structure-Guided Stereo Matching,LoS Local Structure-Guided Stereo Matching.pdf,10155129,https://openaccess.thecvf.com/content/CVPR2024/papers/Li_LoS_Local_Structure-Guided_Stereo_Matching_CVPR_2024_paper.pdf,skipped_exists
losh-long-short-text-joint-prediction-network-for-referring-video-object-segment__LoSh用于参考视频对象分割的长短文本联合预测网,LoSh: Long-Short Text Joint Prediction Network for Referring Video Object Segmentation,LoSh Long-Short Text Joint Prediction Network for Referring Video Object Segmentation.pdf,2061165,https://openaccess.thecvf.com/content/CVPR2024/papers/Yuan_LoSh_Long-Short_Text_Joint_Prediction_Network_for_Referring_Video_Object_CVPR_2024_paper.pdf,skipped_exists
lotus-evasive-and-resilient-backdoor-attacks-through-sub-partitioning__LOTUS通过子分区进行规避和弹性后门攻击,LOTUS: Evasive and Resilient Backdoor Attacks through Sub-Partitioning,LOTUS Evasive and Resilient Backdoor Attacks through Sub-Partitioning.pdf,2304091,https://openaccess.thecvf.com/content/CVPR2024/papers/Cheng_LOTUS_Evasive_and_Resilient_Backdoor_Attacks_through_Sub-Partitioning_CVPR_2024_paper.pdf,skipped_exists
low-rank-rescaled-vision-transformer-fine-tuning-a-residual-design-approach__低阶重缩放视觉变压器微调残差设计方法,Low-Rank Rescaled Vision Transformer Fine-Tuning A Residual Design Approach,Low-Rank Rescaled Vision Transformer Fine-Tuning A Residual Design Approach.pdf,775316,NOT_SPECIFIED,NOT_SPECIFIED
lsk3dnet-towards-effective-and-efficient-3d-perception-with-large-sparse-kernels__LSK3DNet利用大型稀疏内核实现有效且高效的,LSK3DNet: Towards Effective and Efficient 3D Perception with Large Sparse Kernels,LSK3DNet Towards Effective and Efficient 3D Perception with Large Sparse Kernels.pdf,1136557,https://openaccess.thecvf.com/content/CVPR2024/papers/Feng_LSK3DNet_Towards_Effective_and_Efficient_3D_Perception_with_Large_Sparse_CVPR_2024_paper.pdf,skipped_exists
luwa-dataset-learning-lithic-use-wear-analysis-on-microscopic-images__LUWA数据集学习显微图像的石器使用磨损分析,LUWA Dataset: Learning Lithic Use-Wear Analysis on Microscopic Images,LUWA Dataset Learning Lithic Use-Wear Analysis on Microscopic Images.pdf,7207953,https://openaccess.thecvf.com/content/CVPR2024/papers/Zhang_LUWA_Dataset_Learning_Lithic_Use-Wear_Analysis_on_Microscopic_Images_CVPR_2024_paper.pdf,downloaded
mace-mass-concept-erasure-in-diffusion-models__MACE扩散模型中的质量概念擦除,MACE: Mass Concept Erasure in Diffusion Models,MACE Mass Concept Erasure in Diffusion Models.pdf,2013370,https://openaccess.thecvf.com/content/CVPR2024/papers/Lu_MACE_Mass_Concept_Erasure_in_Diffusion_Models_CVPR_2024_paper.pdf,skipped_exists
make-pixels-dance-high-dynamic-video-generation__让像素跳舞高动态视频生成,Make Pixels Dance: High-Dynamic Video Generation,Make Pixels Dance High-Dynamic Video Generation.pdf,9244569,https://openaccess.thecvf.com/content/CVPR2024/papers/Zeng_Make_Pixels_Dance_High-Dynamic_Video_Generation_CVPR_2024_paper.pdf,skipped_exists
manus-markerless-grasp-capture-using-articulated-3d-gaussians__MANUS使用铰接式3D高斯进行无标记抓取捕获,MANUS: Markerless Grasp Capture using Articulated 3D Gaussians,MANUS Markerless Grasp Capture using Articulated 3D Gaussians.pdf,5715243,https://openaccess.thecvf.com/content/CVPR2024/papers/Pokhariya_MANUS_Markerless_Grasp_Capture_using_Articulated_3D_Gaussians_CVPR_2024_paper.pdf,skipped_exists
map-relative-pose-regression-for-visual-re-localization__用于视觉重新定位的地图相对姿势回归,Map-Relative Pose Regression for Visual Re-Localization,Map-Relative Pose Regression for Visual Re-Localization.pdf,1139440,https://openaccess.thecvf.com/content/CVPR2024/papers/Chen_Map-Relative_Pose_Regression_for_Visual_Re-Localization_CVPR_2024_paper.pdf,skipped_exists
mapseg-unified-unsupervised-domain-adaptation-for-heterogeneous-medical-image-se__MAPSeg基于3D掩模自动编码和伪标签的异构医,MAPSeg: Unified Unsupervised Domain Adaptation for Heterogeneous Medical Image Segmentation Based on 3D Masked Autoencoding and Pseudo-Labeling,MAPSeg Unified Unsupervised Domain Adaptation for Heterogeneous Medical Image Segmentation Based on 3D Masked Autoencoding and Pseudo-Labeling.pdf,1604231,https://openaccess.thecvf.com/content/CVPR2024/papers/Zhang_MAPSeg_Unified_Unsupervised_Domain_Adaptation_for_Heterogeneous_Medical_Image_Segmentation_CVPR_2024_paper.pdf,skipped_exists
markovgen-structured-prediction-for-efficient-text-to-image-generation__MarkovGen用于高效文本到图像生成的结构化,MarkovGen: Structured Prediction for Efficient Text-to-Image Generation,MarkovGen Structured Prediction for Efficient Text-to-Image Generation.pdf,6012363,https://openaccess.thecvf.com/content/CVPR2024/papers/Jayasumana_MarkovGen_Structured_Prediction_for_Efficient_Text-to-Image_Generation_CVPR_2024_paper.pdf,skipped_exists
masked-and-shuffled-blind-spot-denoising-for-real-world-images__真实世界图像的屏蔽和洗牌盲点去噪,Masked and Shuffled Blind Spot Denoising for Real-World Images,Masked and Shuffled Blind Spot Denoising for Real-World Images.pdf,4870367,https://openaccess.thecvf.com/content/CVPR2024/papers/Chihaoui_Masked_and_Shuffled_Blind_Spot_Denoising_for_Real-World_Images_CVPR_2024_paper.pdf,skipped_exists
masked-spatial-propagation-network-for-sparsity-adaptive-depth-refinement__用于稀疏性自适应深度细化的掩模空间传播网络,Masked Spatial Propagation Network for Sparsity-Adaptive Depth Refinement,Masked Spatial Propagation Network for Sparsity-Adaptive Depth Refinement.pdf,2680181,NOT_SPECIFIED,NOT_SPECIFIED
maskplan-masked-generative-layout-planning-from-partial-input__MaskPLAN根据部分输入进行掩码生成布局规划,MaskPLAN: Masked Generative Layout Planning from Partial Input,MaskPLAN Masked Generative Layout Planning from Partial Input.pdf,2426117,https://openaccess.thecvf.com/content/CVPR2024/papers/Zhang_MaskPLAN_Masked_Generative_Layout_Planning_from_Partial_Input_CVPR_2024_paper.pdf,skipped_exists
matching-anything-by-segmenting-anything__通过分割任何内容来匹配任何内容,Matching Anything by Segmenting Anything,Matching Anything by Segmenting Anything.pdf,4073376,https://openaccess.thecvf.com/content/CVPR2024/papers/Li_Matching_Anything_by_Segmenting_Anything_CVPR_2024_paper.pdf,skipped_exists
matchu-matching-unseen-objects-for-6d-pose-estimation-from-rgb-d-images__MatchU匹配看不见的对象以从RGB-D图像进,MatchU: Matching Unseen Objects for 6D Pose Estimation from RGB-D Images,MatchU Matching Unseen Objects for 6D Pose Estimation from RGB-D Images.pdf,5250891,https://openaccess.thecvf.com/content/CVPR2024/papers/Huang_MatchU_Matching_Unseen_Objects_for_6D_Pose_Estimation_from_RGB-D_CVPR_2024_paper.pdf,skipped_exists
maxq-multi-axis-query-for-n-m-sparsity-network__MaxQNM稀疏网络的多轴查询,MaxQ: Multi-Axis Query for N:M Sparsity Network,MaxQ Multi-Axis Query for N M Sparsity Network.pdf,3382243,https://openaccess.thecvf.com/content/CVPR2024/papers/Xiang_MaxQ_Multi-Axis_Query_for_NM_Sparsity_Network_CVPR_2024_paper.pdf,skipped_exists
meacap-memory-augmented-zero-shot-image-captioning__MeaCap内存增强零样本图像字幕,MeaCap: Memory-Augmented Zero-shot Image Captioning,MeaCap Memory-Augmented Zero-shot Image Captioning.pdf,1785375,https://openaccess.thecvf.com/content/CVPR2024/papers/Zeng_MeaCap_Memory-Augmented_Zero-shot_Image_Captioning_CVPR_2024_paper.pdf,skipped_exists
medm2g-unifying-medical-multi-modal-generation-via-cross-guided-diffusion-with-v__MedM2G通过交叉引导扩散与视觉不变性统一医学,MedM2G: Unifying Medical Multi-Modal Generation via Cross-Guided Diffusion with Visual Invariant,MedM2G Unifying Medical Multi-Modal Generation via Cross-Guided Diffusion with Visual Invariant.pdf,3613737,https://openaccess.thecvf.com/content/CVPR2024/papers/Zhan_MedM2G_Unifying_Medical_Multi-Modal_Generation_via_Cross-Guided_Diffusion_with_Visual_CVPR_2024_paper.pdf,skipped_exists
memory-scalable-and-simplified-functional-map-learning__内存可扩展且简化的功能图学习,Memory-Scalable and Simplified Functional Map Learning,Memory-Scalable and Simplified Functional Map Learning.pdf,1697879,https://openaccess.thecvf.com/content/CVPR2024/papers/Magnet_Memory-Scalable_and_Simplified_Functional_Map_Learning_CVPR_2024_paper.pdf,skipped_exists
mesa-matching-everything-by-segmenting-anything__MESA通过分段来匹配所有内容,MESA: Matching Everything by Segmenting Anything,MESA Matching Everything by Segmenting Anything.pdf,8034833,https://openaccess.thecvf.com/content/CVPR2024/papers/Zhang_MESA_Matching_Everything_by_Segmenting_Anything_CVPR_2024_paper.pdf,skipped_exists
